pId,status,charge,mass,pt,phi,eta,p,beta,gamma,less10Gev,foundNearTrack,ctau,ctau*boost,event,run,luminosityBlock,validHits,trackPt,trackPhi,trackEta
-1000024,62,-1,700.048,466.974,2.9216900000000003,-1.4333,1034.59,0.828216,1.7844099999999998,0,0,5.841019999999999,3.9523,4368,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,362.884,-0.29135,1.29239,710.545,0.712349,1.42486,0,1,115.831,114.12,4371,1,1,7,301.885,-0.291218,1.2926
1000024,62,1,700.048,276.047,2.9714400000000003,-2.91577,2555.81,0.964475,3.78539,0,0,1040.95,285.12,4377,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,320.159,-0.145189,-0.674257,395.735,0.49211000000000005,1.14872,0,0,18.9894,33.592,4377,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,416.506,-2.884,0.31904699999999997,437.884,0.530308,1.1795200000000001,0,1,45.5031,72.74600000000001,4374,1,1,10,550.9580000000001,-2.88416,0.318872
-1000024,62,-1,700.048,518.448,-0.362112,0.015955100000000003,518.514,0.595198,1.24443,0,1,120.391,162.54,4374,1,1,21,438.162,-0.36225100000000005,0.015643999999999998
1000024,62,1,700.048,84.2654,1.05918,-3.35722,1211.06,0.865765,1.9982,0,0,88.8549,51.361999999999995,4375,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,340.166,0.7309720000000001,2.41673,1921.65,0.9395950000000001,2.92151,0,1,78.5436,28.613000000000003,4382,1,1,4,63.0513,0.729692,2.41663
1000024,62,1,700.048,522.187,-0.0679289,-0.9377969999999999,769.1389999999999,0.739542,1.48564,0,1,169.012,153.83,4373,1,1,19,498.235,-0.06794220000000001,-0.9378620000000001
1000024,62,1,700.048,888.706,1.2018799999999998,1.1032899999999999,1486.74,0.904724,2.34743,0,1,167.47400000000002,78.857,4378,1,1,15,1162.4,1.20179,1.10323
1000024,62,1,700.048,239.987,2.5069999999999997,2.74317,1871.97,0.9366479999999999,2.85493,0,0,102.302,38.257,4383,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,688.163,2.77049,-0.897026,984.1010000000001,0.81486,1.7251599999999998,0,1,15.9695,11.36,4385,1,1,3,74.35300000000001,2.77149,-0.896958
-1000024,62,-1,700.048,665.813,-0.309585,0.571673,777.6060000000001,0.7431979999999999,1.49461,0,1,284.118,255.78,4385,1,1,18,617.823,-0.309626,0.571765
1000024,62,1,700.048,405.964,-2.7433799999999997,-0.407704,440.17400000000004,0.532296,1.18125,0,0,8.09802,12.879000000000001,4388,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,392.12199999999996,0.398428,-1.49684,919.801,0.795746,1.65117,0,1,124.525,94.774,4388,1,1,9,512.672,0.39855,-1.49681
1000024,62,1,700.048,326.776,-1.4157799999999998,-1.72776,948.584,0.804614,1.6840700000000002,0,0,9.59143,7.0784,4386,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,778.546,-1.7304599999999999,0.343152,824.836,0.762424,1.54541,0,1,247.46900000000002,210.03,4384,1,1,18,833.1039999999999,-1.7305099999999998,0.343303
1000024,62,1,700.048,465.921,-2.47631,-2.00981,1769.56,0.9298790000000001,2.71838,0,1,105.792,41.852,4379,1,1,7,361.724,-2.47626,-2.00985
1000024,62,1,700.048,400.903,2.4516299999999998,-1.03946,637.7040000000001,0.6734220000000001,1.35271,0,1,79.8433,87.649,4381,1,1,9,289.361,2.4519,-1.0396100000000001
-1000024,62,-1,700.048,119.87899999999999,-1.19916,-2.2011,548.187,0.616534,1.2701200000000001,0,1,155.158,198.14,4381,1,1,10,87.7753,-1.19966,-2.20147
1000024,62,1,700.048,214.803,3.0571099999999998,1.57152,539.3380000000001,0.610308,1.26236,0,1,36.9606,47.974,4376,1,1,3,277.608,3.05598,1.57132
1000024,62,1,700.048,277.022,-2.04898,-1.8098400000000001,868.904,0.778712,1.59392,0,1,140.505,113.2,4392,1,1,11,195.605,-2.0487,-1.80992
-1000024,62,-1,700.048,150.83700000000002,-1.09863,1.39567,323.193,0.419159,1.10143,0,1,37.0142,80.17399999999999,4380,1,1,4,61.5309,-1.09978,1.39582
1000024,62,1,700.048,602.436,2.83802,0.17559,611.747,0.6580199999999999,1.32802,0,1,98.6942,112.94,4395,1,1,16,657.2639999999999,2.83792,0.175618
-1000024,62,-1,700.048,558.0219999999999,-0.194408,1.68905,1562.19,0.9125629999999999,2.44537,0,1,100.11,44.861000000000004,4395,1,1,11,537.871,-0.194359,1.6893099999999999
-1000024,62,-1,700.048,230.32299999999998,-0.23565999999999998,1.9239700000000002,805.457,0.754768,1.52441,0,1,151.393,131.58,4394,1,1,13,198.158,-0.23575300000000002,1.9242599999999999
1000024,62,1,700.048,313.66200000000003,1.77184,0.199298,319.91200000000003,0.415641,1.0994700000000002,0,1,34.1409,74.709,4389,1,1,6,380.774,1.7718200000000002,0.199549
1000024,62,1,700.048,335.814,-2.97948,1.7904900000000001,1034.18,0.8281139999999999,1.78393,0,1,165.546,112.06,4393,1,1,17,381.792,-2.97963,1.7906799999999998
-1000024,62,-1,700.048,369.63699999999994,0.21169000000000002,0.834326,505.92800000000005,0.5857479999999999,1.2338200000000001,0,1,19.8021,27.4,4393,1,1,3,142.203,0.21126399999999998,0.8333879999999999
1000024,62,1,700.048,186.554,-2.06197,2.70109,1395.71,0.8938649999999999,2.23047,0,1,148.816,74.642,4391,1,1,3,16.8461,-2.05844,2.70099
-1000024,62,-1,700.048,197.597,0.9594020000000001,1.88258,664.188,0.688283,1.37847,0,1,59.159,62.353,4391,1,1,6,107.796,0.958935,1.88254
1000024,62,1,700.048,141.233,1.4323700000000001,-1.57893,357.034,0.45433500000000004,1.12255,0,1,206.44299999999998,404.78,4397,1,1,20,161.47299999999998,1.43206,-1.57893
-1000024,62,-1,700.048,163.42,-1.61952,1.14429,282.607,0.374344,1.07841,0,0,14.4503,35.795,4397,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,972.279,-3.10858,0.6263270000000001,1169.3,0.8579889999999999,1.94678,0,1,48.8133,29.224,4398,1,1,8,869.0260000000001,-3.1085,0.626374
-1000024,62,-1,700.048,1016.32,0.0780745,1.2787899999999999,1966.91,0.942108,2.98233,0,1,370.175,131.75,4398,1,1,16,872.9110000000001,0.0780958,1.27884
1000024,62,1,700.048,652.4490000000001,-3.03923,-0.521113,743.061,0.7278600000000001,1.45831,0,1,131.131,123.54,4387,1,1,17,641.308,-3.0392099999999997,-0.520989
-1000024,62,-1,700.048,536.5459999999999,0.204474,-0.23985399999999998,552.054,0.619219,1.2735299999999998,0,1,43.7599,55.49100000000001,4387,1,1,8,826.7339999999999,0.204568,-0.23946399999999998
1000024,62,1,700.048,755.716,0.08307289999999999,-0.252704,779.9739999999999,0.744209,1.49712,0,1,33.7438,30.285999999999998,4390,1,1,6,951.97,0.0830326,-0.252565
1000024,62,1,700.048,671.398,-1.9608900000000002,1.8269,2140.26,0.95045,3.2166900000000003,0,1,305.437,99.904,4399,1,1,32,680.008,-1.9609299999999998,1.8268799999999998
-1000024,62,-1,700.048,689.008,1.1717600000000001,1.55599,1705.56,0.925106,2.6335900000000003,0,1,520.599,213.68,4399,1,1,19,626.903,1.17177,1.55608
-1000024,62,-1,700.048,1134.23,2.6833,0.767463,1484.98,0.9045290000000001,2.34515,0,1,215.18,101.44,4396,1,1,19,995.3610000000001,2.68328,0.767332
1000024,62,1,700.048,700.561,-0.70665,0.47283800000000004,780.345,0.744366,1.49752,0,1,26.9624,24.188000000000002,4405,1,1,4,838.084,-0.707079,0.47272200000000003
-1000024,62,-1,700.048,816.3660000000001,2.38483,0.5564819999999999,946.065,0.803858,1.68118,0,1,107.59899999999999,79.619,4405,1,1,17,880.934,2.3848700000000003,0.55653
1000024,62,1,700.048,730.7769999999999,-1.8095299999999999,0.21869299999999997,748.322,0.730269,1.46379,0,1,16.4951,15.431,4402,1,1,4,75.4376,-1.8106400000000002,0.219979
-1000024,62,-1,700.048,720.2610000000001,1.81201,1.63373,1915.23,0.939225,2.91288,0,1,77.1839,28.212,4402,1,1,5,554.806,1.81195,1.6335600000000001
1000024,62,1,700.048,441.517,-2.9781299999999997,0.0918163,443.379,0.5350659999999999,1.1837,0,1,86.7888,137.03,4403,1,1,15,317.965,-2.97791,0.0917768
-1000024,62,-1,700.048,444.36699999999996,0.111701,-0.720911,564.927,0.628004,1.285,0,1,247.502,306.7,4403,1,1,17,403.045,0.111577,-0.720659
1000024,62,1,700.048,478.865,2.24947,-1.50111,1127.62,0.849591,1.8959400000000002,0,0,90.7947,56.367,4407,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,289.985,0.3708,-1.92885,1018.85,0.824197,1.76584,0,0,2.21526,1.5221,4401,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,373.56,-2.96312,-0.9379139999999999,550.27,0.617983,1.27195,0,1,136.961,174.24,4401,1,1,15,440.986,-2.96299,-0.9378629999999999
1000024,62,1,700.048,237.33599999999998,-2.5344599999999997,-1.35981,492.728,0.575573,1.2228700000000001,0,1,164.398,233.57,4400,1,1,12,199.68400000000003,-2.53437,-1.35982
-1000024,62,-1,700.048,642.545,0.239835,0.236186,660.551,0.686291,1.3749,0,1,81.5649,86.44200000000001,4408,1,1,15,713.9730000000001,0.239918,0.236231
1000024,62,1,700.048,619.248,-2.8715,1.20705,1127.87,0.849642,1.8962400000000001,0,1,103.92200000000001,64.503,4404,1,1,10,428.477,-2.87129,1.20717
1000024,62,1,700.048,384.44300000000004,0.33866599999999997,1.1586299999999998,672.677,0.69287,1.38684,0,1,158.799,165.26,4409,1,1,12,437.79699999999997,0.338634,1.15875
1000024,62,1,700.048,556.441,2.74841,-0.7952359999999999,741.8580000000001,0.727305,1.45706,0,1,74.8728,70.653,4413,1,1,9,436.694,2.74853,-0.795319
1000024,62,1,700.048,423.135,2.41184,0.332825,446.788,0.537992,1.18631,0,1,47.3934,74.258,4415,1,1,9,335.66,2.41197,0.3329
1000024,62,1,700.048,1376.72,-0.45031800000000005,0.12883,1388.16,0.8928870000000001,2.22083,0,0,7.06725,3.5639999999999996,4410,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,188.89700000000002,0.710208,-0.788884,250.78799999999998,0.337255,1.06223,0,0,0.156431,0.43666000000000005,4406,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,315.225,-2.05986,0.759123,410.49800000000005,0.505834,1.15924,0,1,23.5733,40.201,4411,1,1,4,2687.5,-2.0600400000000003,0.759252
1000024,62,1,700.048,100.912,1.29494,-0.33513200000000004,106.632,0.150584,1.0115299999999998,0,1,52.1134,342.13,4417,1,1,10,98.54,1.29496,-0.335472
1000024,62,1,700.048,367.045,-2.47762,-1.87802,1228.39,0.868819,2.01967,0,0,0.5184350000000001,0.29545,4418,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,389.551,0.741114,0.6237229999999999,467.81300000000005,0.555617,1.2027299999999999,0,0,14.1831,21.224,4418,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,313.64,2.8074,-0.9582379999999999,468.996,0.5565869999999999,1.20367,0,1,59.7688,89.214,4414,1,1,8,287.488,2.80749,-0.9579770000000001
1000024,62,1,700.048,499.60699999999997,1.09502,0.5108729999999999,566.2330000000001,0.6288819999999999,1.28617,0,1,32.556999999999995,40.251,4420,1,1,6,883.421,1.09494,0.511134
1000024,62,1,700.048,606.428,1.98837,-1.16931,1070.46,0.8369219999999999,1.82707,0,1,21.5514,14.094000000000001,4412,1,1,3,285.218,1.9877799999999999,-1.1693200000000001
1000024,62,1,700.048,129.317,3.01491,-0.366161,138.083,0.193519,1.0192700000000001,0,0,5.39079,27.33,4416,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,658.65,-0.207925,-2.06895,2648.69,0.966802,3.91351,0,1,95.6946,25.291999999999998,4419,1,1,4,1738.36,-0.20780500000000002,-2.06907
1000024,62,1,700.048,288.59,-0.24429800000000002,1.55575,714.211,0.714152,1.42859,0,1,288.348,282.63,4422,1,1,22,301.592,-0.24433200000000002,1.55596
-1000024,62,-1,700.048,837.58,1.19005,-0.713988,1060.3,0.834518,1.81495,0,1,495.412,327.09,4424,1,1,20,1018.29,1.1900700000000002,-0.714118
1000024,62,1,700.048,310.534,1.67596,1.7192599999999998,894.2769999999999,0.787429,1.6223100000000001,0,0,81.9485,64.15,4426,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,224.882,1.10896,-1.8077900000000002,703.9910000000001,0.70909,1.4182,0,1,46.2551,45.996,4423,1,1,5,337.07,1.10874,-1.8076599999999998
1000024,62,1,700.048,507.65,1.40475,-1.04839,813.143,0.757842,1.53271,0,1,250.141,215.35,4425,1,1,16,496.05300000000005,1.4047399999999999,-1.0484799999999999
1000024,62,1,700.048,783.3439999999999,0.192407,-1.2067,1426.32,0.897703,2.26963,0,1,435.05800000000005,213.53,4427,1,1,16,723.5039999999999,0.192377,-1.2065299999999999
1000024,62,1,700.048,381.705,-1.07948,0.333764,403.163,0.49906300000000003,1.15398,0,1,231.648,402.23,4421,1,1,19,347.72900000000004,-1.0793,0.33361599999999997
-1000024,62,-1,700.048,188.042,-1.73488,1.14772,326.098,0.422257,1.10317,0,0,13.5666,29.124000000000002,4421,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,712.785,0.382515,-0.675809,881.846,0.783215,1.60836,0,1,184.13,146.17,4428,1,1,17,734.7139999999999,0.38247,-0.675791
-1000024,62,-1,700.048,706.4839999999999,-2.75895,0.204746,721.3439999999999,0.717621,1.4358899999999999,0,0,11.0698,10.743,4428,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,656.27,-0.909423,0.437338,720.0369999999999,0.716989,1.43455,0,1,17.2447,16.766,4430,1,1,3,295.19,-0.909417,0.437195
-1000024,62,-1,700.048,627.749,2.14803,-1.34162,1282.7,0.877783,2.0874200000000003,0,1,49.4704,26.999000000000002,4430,1,1,3,43.0077,2.1507,-1.3417
1000024,62,1,700.048,105.671,-0.22432399999999997,-2.32728,546.7230000000001,0.615512,1.26883,0,1,77.9371,99.794,4429,1,1,4,514.251,-0.22495500000000002,-2.32768
-1000024,62,-1,700.048,115.11200000000001,-3.0760400000000003,-3.39989,1726.35,0.9267059999999999,2.66108,0,0,70.6817,28.662,4429,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,286.11400000000003,-2.13727,-1.67176,788.166,0.7476659999999999,1.50585,0,1,91.6373,81.392,4432,1,1,3,68.8609,-2.13591,-1.6715799999999998
1000024,62,1,700.048,238.60299999999998,1.89759,0.12394200000000001,240.438,0.324834,1.05734,0,0,12.833,37.364000000000004,4431,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,316.586,-1.5092,0.037875099999999995,316.813,0.41230200000000006,1.09764,0,1,49.071000000000005,108.43,4431,1,1,8,442.082,-1.50886,0.037531800000000004
1000024,62,1,700.048,504.45099999999996,-0.65007,1.48322,1168.82,0.8578950000000001,1.94619,0,1,562.2959999999999,336.78,4434,1,1,21,564.034,-0.6501170000000001,1.48306
1000024,62,1,700.048,33.5692,-2.73857,-0.326573,35.3752,0.0504682,1.00128,0,0,7.74412,153.25,4435,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,333.85400000000004,-2.80344,1.75252,991.953,0.817028,1.7343099999999998,0,0,4.24527,2.9960000000000004,4442,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,372.727,-0.112456,0.418417,405.833,0.501538,1.1558899999999999,0,1,83.0452,143.25,4438,1,1,13,279.745,-0.11268800000000001,0.41845200000000005
1000024,62,1,700.048,431.561,-2.39955,1.27274,830.903,0.764757,1.55203,0,1,153.054,128.95,4436,1,1,11,473.332,-2.39962,1.27268
-1000024,62,-1,700.048,411.44199999999995,-0.740672,0.715863,521.446,0.5973649999999999,1.2469299999999999,0,1,30.1316,40.452,4437,1,1,4,103.02600000000001,-0.741302,0.7157899999999999
-1000024,62,-1,700.048,364.852,-0.814661,-1.0011,563.469,0.62702,1.28369,0,1,39.5255,49.106,4441,1,1,6,1200.07,-0.8144319999999999,-1.0006700000000002
-1000024,62,-1,700.048,427.25,-0.946734,1.08284,703.186,0.708687,1.41739,0,1,215.612,214.65,4433,1,1,16,382.14599999999996,-0.946789,1.08275
-1000024,62,-1,700.048,311.45099999999996,-1.6569,0.921773,453.403,0.543615,1.1914200000000001,0,1,41.6416,64.294,4439,1,1,6,194.984,-1.65725,0.9217420000000001
1000024,62,1,700.048,543.424,-0.9411290000000001,0.0127873,543.4680000000001,0.613228,1.26597,0,0,0.261228,0.33649,4440,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,547.394,2.42354,0.990758,838.7639999999999,0.767736,1.56063,0,1,38.4308,32.075,4440,1,1,4,850.372,2.42384,0.990693
1000024,62,1,700.048,791.446,1.20508,0.83026,1080.26,0.839197,1.8388200000000001,0,1,676.2919999999999,438.26,4444,1,1,18,820.385,1.20507,0.8304239999999999
-1000024,62,-1,700.048,722.945,-1.86138,-1.34274,1478.66,0.903825,2.33698,0,1,71.0826,33.653,4444,1,1,5,1204.48,-1.8612400000000002,-1.3426
1000024,62,1,700.048,352.036,-0.96109,-0.29551700000000003,367.52,0.464829,1.12943,0,1,28.4824,54.253,4445,1,1,6,196.113,-0.960615,-0.295431
-1000024,62,-1,700.048,459.931,-2.69255,1.27807,889.569,0.785846,1.6170200000000001,0,1,257.411,202.57,4447,1,1,16,453.472,-2.69255,1.27815
1000024,62,1,700.048,353.082,1.2112100000000001,0.393527,380.776,0.47781899999999994,1.13836,0,1,63.161,116.12,4446,1,1,12,297.472,1.2113399999999999,0.393335
1000024,62,1,700.048,164.546,-3.01755,-2.97606,1617.61,0.917745,2.51782,0,0,291.404,126.11,4451,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,1526.61,2.81818,0.732452,1954.75,0.941448,2.96597,0,1,559.495,200.37,4449,1,1,16,1964.79,2.81814,0.732384
1000024,62,1,700.048,381.856,-1.7645,-1.06271,618.55,0.66214,1.33444,0,1,370.699,419.54,4450,1,1,15,359.87800000000004,-1.76446,-1.06227
1000024,62,1,700.048,421.976,-2.9882,3.4471399999999997e-05,421.976,0.516247,1.16762,0,0,3.5350800000000002,5.8646,4443,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,217.202,-1.66983,-1.36164,451.651,0.542133,1.1900600000000001,0,1,49.943999999999996,77.41199999999999,4443,1,1,3,72.529,-1.66812,-1.36152
1000024,62,1,700.048,1112.17,0.9350629999999999,-0.396493,1200.75,0.8639,1.98545,0,1,381.983,222.7,4453,1,1,18,929.4989999999999,0.9350620000000001,-0.396482
-1000024,62,-1,700.048,1117.84,-2.12608,0.56271,1299.54,0.880387,2.1085700000000003,0,1,253.50400000000002,136.56,4453,1,1,17,1000.49,-2.1261,0.563087
1000024,62,1,700.048,363.906,1.49908,0.305454,381.015,0.47805,1.13852,0,1,30.2026,55.492,4448,1,1,6,420.10699999999997,1.49821,0.30494299999999996
-1000024,62,-1,700.048,542.999,-1.84495,0.658242,664.944,0.6886939999999999,1.37921,0,0,12.6283,13.295,4448,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,460.61699999999996,-0.758709,0.0602438,461.45300000000003,0.550362,1.19771,0,1,154.009,233.64,4452,1,1,19,427.49800000000005,-0.7588689999999999,0.06105940000000001
-1000024,62,-1,700.048,372.204,-1.53955,-0.07722369999999999,373.314,0.470545,1.1333,0,1,15.788,29.605999999999998,4454,1,1,3,65884.7,-1.53896,-0.07788780000000001
1000024,62,1,700.048,618.315,1.4642,-1.5181,1478.6,0.903819,2.33692,0,1,305.987,144.87,4456,1,1,20,580.247,1.4641600000000001,-1.51805
1000024,62,1,700.048,148.283,0.534388,2.50264,911.686,0.793149,1.6419599999999999,0,1,79.8283,61.297,4455,1,1,5,50.3736,0.535261,2.50272
1000024,62,1,700.048,274.501,-2.33885,-1.15846,480.241,0.565695,1.21269,0,1,86.2454,125.72,4459,1,1,9,234.047,-2.33878,-1.1583
-1000024,62,-1,700.048,270.692,0.7233229999999999,-1.12954,462.535,0.5512600000000001,1.19856,0,1,285.86,432.65,4459,1,1,16,265.735,0.723306,-1.12943
-1000024,62,-1,700.048,408.342,-0.040820499999999996,0.151988,413.06699999999995,0.508184,1.16111,0,1,34.3383,58.195,4457,1,1,7,512.188,-0.040708600000000005,0.152226
-1000024,62,-1,700.048,485.85,-0.180341,-0.8745120000000001,683.779,0.698745,1.39788,0,1,113.675,116.38,4464,1,1,14,478.01599999999996,-0.180404,-0.874527
1000024,62,1,700.048,494.889,0.953783,-1.28492,962.818,0.80881,1.70048,0,1,26.7742,19.467,4461,1,1,3,137.136,0.9529920000000001,-1.28494
1000024,62,1,700.048,995.433,-2.84879,-0.431543,1089.57,0.841316,1.8499900000000002,0,1,121.164,77.848,4462,1,1,19,1089.99,-2.84888,-0.43109200000000003
-1000024,62,-1,700.048,994.2919999999999,0.305473,0.30495700000000003,1040.89,0.8297899999999999,1.79187,0,1,320.749,215.72,4462,1,1,18,947.005,0.305421,0.30501999999999996
1000024,62,1,700.048,520.98,2.5162,1.28898,1017.12,0.8237479999999999,1.7638099999999999,0,1,45.8473,31.555,4458,1,1,3,82.8235,2.51716,1.28893
-1000024,62,-1,700.048,541.063,-0.8245469999999999,1.11049,910.4069999999999,0.792736,1.64051,0,0,7.162730000000001,5.5077,4458,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,457.92199999999997,0.145896,0.175447,464.98800000000006,0.55329,1.2005,0,1,32.0388,48.235,4470,1,1,5,195.34599999999998,0.1465,0.175753
1000024,62,1,700.048,316.797,-2.11196,-1.5706799999999999,794.815,0.750428,1.5129700000000001,0,1,129.387,113.96,4467,1,1,11,464.843,-2.1122099999999997,-1.5703799999999999
1000024,62,1,700.048,549.638,-1.93566,0.704159,691.628,0.702816,1.40574,0,1,92.2727,93.396,4465,1,1,13,514.508,-1.9356400000000002,0.704349
1000024,62,1,700.048,375.325,0.43922700000000003,-1.93308,1324.05,0.884041,2.13945,0,0,7.61255,4.0249,4469,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,322.191,-2.84971,-2.3174,1650.87,0.920646,2.56149,0,1,145.283,61.607,4469,1,1,7,393.51800000000003,-2.8494099999999998,-2.31735
1000024,62,1,700.048,180.097,-1.0505,-2.05591,715.154,0.7146140000000001,1.42955,0,1,80.8713,79.163,4466,1,1,4,282.079,-1.05129,-2.05591
-1000024,62,-1,700.048,323.381,0.647579,-1.80236,1007.14,0.821124,1.7520799999999999,0,1,134.086,93.20100000000001,4468,1,1,12,339.306,0.6475479999999999,-1.8024099999999998
1000024,62,1,700.048,57.148999999999994,-0.877864,3.25292,740.207,0.726541,1.4553399999999999,0,0,200.783,189.89,4471,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,333.87300000000005,-0.0920021,1.05477,537.4680000000001,0.608977,1.26074,0,0,4.15235,5.4084,4475,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,417.286,-0.116601,0.737019,535.844,0.607817,1.25932,0,1,30.8074,40.248000000000005,4473,1,1,5,256.251,-0.11632,0.736967
-1000024,62,-1,700.048,454.37699999999995,2.9525900000000003,-1.65125,1228.02,0.8687540000000001,2.0192099999999997,0,1,56.7377,32.344,4473,1,1,5,690.284,2.95264,-1.65124
1000024,62,1,700.048,595.29,2.73493,-1.9542400000000002,2143.12,0.950572,3.22058,0,1,70.3385,22.976,4460,1,1,4,162.953,2.73516,-1.95395
1000024,62,1,700.048,234.488,-1.5317399999999999,0.5083989999999999,265.45,0.354555,1.06948,0,1,58.088,153.19,4463,1,1,12,588.609,-1.53249,0.5081680000000001
-1000024,62,-1,700.048,248.668,0.676692,1.34615,510.125,0.5889260000000001,1.2373399999999999,0,1,32.2742,44.29,4463,1,1,3,33.7789,0.679377,1.34618
-1000024,62,-1,700.048,828.112,2.76891,-1.13676,1423.32,0.897337,2.26579,0,1,158.338,77.877,4476,1,1,15,1211.17,2.7689999999999997,-1.1367200000000002
1000024,62,1,700.048,464.48699999999997,-3.04268,0.860726,647.433,0.678979,1.36211,0,1,114.542,123.85,4472,1,1,17,502.524,-3.04262,0.860951
1000024,62,1,700.048,47.8993,-1.24784,-3.75714,1026.22,0.8260959999999999,1.77453,0,0,231.104,157.65,4474,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,363.926,1.4215,0.655435,444.935,0.536404,1.18489,0,0,3.37658,5.3126,4477,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,376.661,-1.6209200000000001,1.12001,638.659,0.6739729999999999,1.3536299999999999,0,1,25.416,27.859,4477,1,1,3,129.289,-1.61969,1.1193799999999998
1000024,62,1,700.048,474.965,1.66262,1.27611,917.1080000000001,0.7948890000000001,1.64811,0,1,450.191,343.64,4480,1,1,18,501.309,1.66262,1.2760799999999999
-1000024,62,-1,700.048,318.692,-1.99963,-1.6543400000000001,863.79,0.776898,1.5882399999999999,0,1,144.502,117.11,4480,1,1,11,369.976,-1.99957,-1.65435
1000024,62,1,700.048,40.8882,1.55619,3.3909199999999995,607.738,0.655565,1.32426,0,0,0.330214,0.38037,4478,1,1,0,0.0,0.0,0.0
-1000024,62,-1,700.048,121.57799999999999,-1.9587,-1.10479,203.637,0.27931300000000003,1.04145,0,0,11.8442,40.717,4478,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,200.253,-2.5834599999999996,2.23127,943.1030000000001,0.8029649999999999,1.6777799999999998,0,0,22.9118,17.007,4481,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,235.481,0.0346856,-0.832518,321.909,0.417785,1.10066,0,1,181.062,393.75,4482,1,1,17,214.56099999999998,0.0348014,-0.8327530000000001
-1000024,62,-1,700.048,186.99400000000003,-2.67707,0.593124,220.861,0.300875,1.04859,0,1,73.0685,231.6,4482,1,1,14,169.088,-2.67715,0.592817
1000024,62,1,700.048,252.801,-1.18039,2.73768,1961.2,0.9418,2.97465,0,0,388.347,138.62,4483,1,1,0,0.0,0.0,0.0
1000024,62,1,700.048,350.54400000000004,0.680967,-0.0634686,351.25,0.448466,1.1188200000000001,0,1,21.0169,41.887,4484,1,1,5,111.29899999999999,0.681742,-0.0634585
-1000024,62,-1,700.048,348.704,2.45047,-1.6154899999999999,911.715,0.793158,1.64199,0,1,70.8797,54.424,4479,1,1,6,839.86,2.45074,-1.61535
1000024,62,1,700.048,252.69099999999997,3.13501,-0.7209439999999999,321.255,0.417084,1.10027,0,1,30.0137,65.403,4489,1,1,6,296.62,3.13397,-0.721803
-1000024,62,-1,700.048,243.727,0.0172575,0.7776109999999999,321.204,0.417029,1.1002399999999999,0,1,20.6493,45.004,4489,1,1,3,80.105,0.017014500000000002,0.777713
1000024,62,1,700.048,456.478,-2.5724099999999996,-0.320142,480.07099999999997,0.565559,1.21255,0,1,79.5424,115.99,4486,1,1,16,423.711,-2.5724099999999996,-0.32000500000000004
1000024,62,1,700.048,583.5930000000001,0.788966,0.0489346,584.2919999999999,0.640779,1.30255,0,1,175.017,209.69,4491,1,1,16,599.945,0.788927,0.048410800000000004
1000024,62,1,700.048,554.294,-1.62608,-0.281159,576.347,0.6356,1.29531,0,1,19.7394,23.976,4494,1,1,4,328.022,-1.62599,-0.28123400000000004
-1000024,62,-1,700.048,589.3380000000001,1.63782,1.9378099999999998,2088.49,0.948153,3.14649,0,1,719.822,241.28,4494,1,1,20,570.659,1.63788,1.9378400000000002
-1000024,62,-1,700.048,314.64799999999997,-0.178243,1.2983799999999999,619.279,0.662578,1.33513,0,1,33.4733,37.839,4487,1,1,4,184.579,-0.17861400000000002,1.29867
1000024,62,1,700.048,287.048,3.07822,1.80792,898.7139999999999,0.788906,1.6273,0,1,207.28099999999998,161.46,4492,1,1,19,327.881,3.07813,1.80792
